seed,basin,nse_unconstrained_original,nse_unconstrained_fixed_reachable,nse_feasible_retrained,kge_unconstrained_original,kge_feasible_retrained,rmse_unconstrained_original_mm_day,rmse_feasible_retrained_mm_day,bias_ratio_unconstrained_original,bias_ratio_feasible_retrained,transfer_gap_nse,same_checkpoint_penalty_nse,recovery_fraction,high_skill_unconstrained_original,recovery_eligible,transfer_gap_within_0_10,recovery_at_least_0_80,feasible_retrained_beats_fixed_projection
11,01516500,0.37498629093170166,-0.2503063678741455,0.4431800842285156,0.3859467880088382,0.5123382026063283,1.811334490776062,1.7096658945083618,1.4831196069717407,1.189111351966858,-0.06819379329681396,0.6252926588058472,1.1090590019512576,False,True,True,True,True
11,01518862,0.45200395584106445,0.023364007472991943,0.45803898572921753,0.5619556648253683,0.5195918202298531,1.728510856628418,1.7189664840698242,1.2043615579605103,0.9250027537345886,-0.006035029888153076,0.4286399483680725,1.0140794853842479,False,True,True,True,True
11,01532000,0.467359721660614,0.26461243629455566,0.5700678825378418,0.43383860712904265,0.48880889153949814,1.8158468008041382,1.631406307220459,1.3546252250671387,0.8638739585876465,-0.10270816087722778,0.20274728536605835,1.5065821754002238,False,True,True,True,True
11,01539000,0.5613698363304138,0.49365168809890747,0.5835145711898804,0.5549099759060705,0.4835311398926354,1.9759937524795532,1.925467610359192,1.053498387336731,0.7825623154640198,-0.022144734859466553,0.06771814823150635,1.3270132961072842,True,True,True,True,True
11,01542810,0.477027952671051,0.43570756912231445,0.4522882103919983,0.40061824151410663,0.3283611302027678,2.245016574859619,2.297504186630249,0.7901087999343872,0.7708229422569275,0.024739742279052734,0.04132038354873657,,False,False,True,False,True
11,01543000,0.5608437657356262,0.5359060764312744,0.5614601969718933,0.5028697472193447,0.4092654390368148,1.7900201082229614,1.788763403892517,0.8566147685050964,0.7388548254966736,-0.0006164312362670898,0.024937689304351807,,True,False,True,False,True
11,01543500,0.47067755460739136,0.3907608389854431,0.5406638979911804,0.42556428510734445,0.42795888722933817,1.8124161958694458,1.688352346420288,0.9519781470298767,0.7701625823974609,-0.06998634338378906,0.07991671562194824,1.8757409865898955,False,True,True,True,True
11,01544500,0.5623515844345093,0.42852532863616943,0.5798295140266418,0.6686259965491899,0.5287214382765559,1.5260226726531982,1.495240569114685,0.887692391872406,0.7944443821907043,-0.01747792959213257,0.13382625579833984,1.1306016482929158,True,True,True,True,True
11,01545600,0.5264978408813477,0.22141575813293457,0.5205785036087036,0.6761488685821804,0.5663139118106588,1.3875948190689087,1.3962411880493164,1.2197589874267578,0.9775962829589844,0.005919337272644043,0.3050820827484131,0.9805975584691238,True,True,True,True,True
11,01547700,0.5564571619033813,0.43145817518234253,0.5534083247184753,0.5660015535945666,0.47586009195856294,1.9079886674880981,1.9145350456237793,0.9430519938468933,0.8833512663841248,0.003048837184906006,0.12499898672103882,0.9756091048025044,True,True,True,True,True
11,01548500,0.6172385215759277,0.4346666932106018,0.6298834085464478,0.6856463236624522,0.5403598549049732,1.2678157091140747,1.2466981410980225,1.1139518022537231,0.7929480671882629,-0.01264488697052002,0.18257182836532593,1.0692597926182654,True,True,True,True,True
11,01549500,0.5177779197692871,0.141157865524292,0.6263855695724487,0.5203625854328279,0.6403357685749123,1.6186836957931519,1.4247881174087524,1.3804014921188354,0.9894729852676392,-0.10860764980316162,0.3766200542449951,1.2883745795769848,True,True,True,True,True
11,01550000,0.6403216123580933,0.3644164800643921,0.615365743637085,0.7119874092360151,0.5470749604627958,1.467719316482544,1.517783522605896,1.1641197204589844,0.8181762099266052,0.0249558687210083,0.27590513229370117,0.9095490956853867,True,True,True,True,True
11,01552000,0.6210000514984131,0.5010900497436523,0.6171137690544128,0.6379624090012993,0.5268278224901808,1.5223441123962402,1.530129313468933,1.044377088546753,0.8075094819068909,0.003886282444000244,0.11991000175476074,0.967590005945055,True,True,True,True,True
11,01552500,0.5478495359420776,0.5295085310935974,0.5084107518196106,0.5170106464268278,0.38999537496411596,2.2090227603912354,2.303349733352661,0.829776406288147,0.7355795502662659,0.03943878412246704,0.018341004848480225,,True,False,True,False,False
11,01557500,0.6485809087753296,0.5054618716239929,0.6086170077323914,0.6578537213662428,0.5102305198613928,1.4324560165405273,1.5117138624191284,0.8399967551231384,0.7543300986289978,0.03996390104293823,0.14311903715133667,0.7207646037984473,True,True,True,False,True
11,01567500,0.3452334403991699,-0.010072469711303711,0.4302307367324829,0.34115926404309094,0.6083287331791253,1.6324716806411743,1.522831678390503,0.7345861196517944,0.8591077327728271,-0.08499729633331299,0.35530591011047363,1.239222860961939,False,True,True,True,True
11,01568000,0.44232696294784546,0.2557132840156555,0.5723757743835449,0.5728837443755956,0.6169848293943787,1.7530596256256104,1.5351048707962036,1.1256742477416992,0.888774573802948,-0.13004881143569946,0.18661367893218994,1.696887881852195,False,True,True,True,True
11,01580000,0.08292937278747559,-1.9262487888336182,0.12047761678695679,0.5314235547539523,0.461599284645138,1.3737598657608032,1.3453425168991089,1.1563746929168701,1.0219693183898926,-0.0375482439994812,2.0091781616210938,1.0186883596072862,False,True,True,True,True
