basin_id,seed,status,original_nse,reachable_nse,nse_decline,negative_test_day_fraction,maximum_storage_deficit_mm,material_negative_storage,high_skill_original_path,nse_declines_under_ordered_path,huc_02,gauge_lat,gauge_lon,elev_mean,area_gages2,aridity,frac_snow,frac_forest,aridity_stratum,snow_stratum,area_stratum
01667500,11,complete,0.4310150146484375,-0.3086364269256592,0.7396514415740967,0.9991785323110625,87.01173400878906,True,False,True,02,38.35041,-77.975,193.47,1209.75,0.837958664027232,0.0788117934771709,0.8033,humid,low-snow,medium
01667500,29,complete,0.5770648717880249,-0.8022962808609009,1.3793611526489258,0.7697152245345017,165.92642211914062,True,True,True,02,38.35041,-77.975,193.47,1209.75,0.837958664027232,0.0788117934771709,0.8033,humid,low-snow,medium
01667500,47,complete,0.37786954641342163,-0.836519718170166,1.2143892645835876,0.6161007667031764,36.231746673583984,True,False,True,02,38.35041,-77.975,193.47,1209.75,0.837958664027232,0.0788117934771709,0.8033,humid,low-snow,medium
01669000,11,complete,0.45993155241012573,-2.71488881111145,3.174820363521576,0.9967141292442497,237.68411254882812,True,False,True,02,37.87708,-76.90052,42.94,71.84,0.83768415454556,0.0412059832430486,0.9098,humid,low-snow,small
01669000,29,complete,-0.9971400499343872,-5.279499053955078,4.282359004020691,1.0,167.6786651611328,True,False,True,02,37.87708,-76.90052,42.94,71.84,0.83768415454556,0.0412059832430486,0.9098,humid,low-snow,small
01669000,47,complete,0.019411802291870117,-5.129142761230469,5.148554563522339,0.9939759036144579,162.3240966796875,True,False,True,02,37.87708,-76.90052,42.94,71.84,0.83768415454556,0.0412059832430486,0.9098,humid,low-snow,small
01669520,11,complete,0.28210747241973877,-1.903367519378662,2.185474991798401,0.9964403066812705,226.08094787597656,True,False,True,02,37.63375,-76.69635,25.42,277.39,0.821882107515423,0.0368199149910729,0.9295,humid,low-snow,small
01669520,29,complete,-0.7399249076843262,-4.191623210906982,3.4516983032226562,1.0,236.18223571777344,True,False,True,02,37.63375,-76.69635,25.42,277.39,0.821882107515423,0.0368199149910729,0.9295,humid,low-snow,small
01669520,47,complete,-0.16015374660491943,-4.762338161468506,4.602184414863586,0.994249726177437,152.07167053222656,True,False,True,02,37.63375,-76.69635,25.42,277.39,0.821882107515423,0.0368199149910729,0.9295,humid,low-snow,small
02011400,11,complete,-0.11133027076721191,-0.7050400972366333,0.5937098264694214,0.3354326396495071,6.939224720001221,True,False,True,02,38.04235,-79.88144,783.86,407.72,0.773300582733942,0.129154721501962,0.9953,humid,snow-influenced,small
02011400,29,complete,-0.5601022243499756,-2.327500343322754,1.7673981189727783,0.541894852135816,35.27126693725586,True,False,True,02,38.04235,-79.88144,783.86,407.72,0.773300582733942,0.129154721501962,0.9953,humid,snow-influenced,small
02011400,47,complete,0.07291275262832642,-2.042752981185913,2.1156657338142395,0.8995071193866374,9.051567077636719,True,False,True,02,38.04235,-79.88144,783.86,407.72,0.773300582733942,0.129154721501962,0.9953,humid,snow-influenced,small
02013000,11,complete,0.559016227722168,0.17785096168518066,0.3811652660369873,0.9849397590361446,19.056772232055664,True,True,True,02,37.8029,-80.047,691.82,424.78,0.854849670874662,0.0979143372407574,0.9852,humid,low-snow,small
02013000,29,complete,0.5564038753509521,-0.9947261810302734,1.5511300563812256,0.9178532311062432,251.13682556152344,True,True,True,02,37.8029,-80.047,691.82,424.78,0.854849670874662,0.0979143372407574,0.9852,humid,low-snow,small
02013000,47,complete,0.58970046043396,-0.759894847869873,1.349595308303833,0.984118291347207,68.7816390991211,True,True,True,02,37.8029,-80.047,691.82,424.78,0.854849670874662,0.0979143372407574,0.9852,humid,low-snow,small
02014000,11,complete,0.5089008212089539,0.22283101081848145,0.2860698103904724,0.4690580503833516,23.039104461669922,True,True,True,02,37.72901,-80.04228,691.04,396.78,0.815640645940571,0.0978680841760858,0.9092,humid,low-snow,small
02014000,29,complete,0.5120524168014526,-1.1134932041168213,1.625545620918274,0.8956736035049289,246.4775390625,True,True,True,02,37.72901,-80.04228,691.04,396.78,0.815640645940571,0.0978680841760858,0.9092,humid,low-snow,small
02014000,47,complete,0.4973946809768677,-0.8381235599517822,1.33551824092865,0.9717962760131434,63.99818801879883,True,False,True,02,37.72901,-80.04228,691.04,396.78,0.815640645940571,0.0978680841760858,0.9092,humid,low-snow,small
02015700,11,complete,0.15175724029541016,-0.1171027421951294,0.26885998249053955,0.2946330777656079,2.8522374629974365,True,False,True,02,38.1954,-79.57032,753.52,285.41,0.794159061691014,0.128567248718796,0.9911,humid,snow-influenced,small
02015700,29,complete,0.1482066512107849,-0.425701379776001,0.5739080309867859,0.463855421686747,8.205345153808594,True,False,True,02,38.1954,-79.57032,753.52,285.41,0.794159061691014,0.128567248718796,0.9911,humid,snow-influenced,small
02015700,47,complete,0.4511792063713074,-0.2240912914276123,0.6752704977989197,0.8877327491785323,6.464085578918457,True,False,True,02,38.1954,-79.57032,753.52,285.41,0.794159061691014,0.128567248718796,0.9911,humid,snow-influenced,small
02016000,11,complete,0.4386606812477112,0.3775373697280884,0.0611233115196228,0.46139101861993426,13.725340843200684,True,False,True,02,37.7918,-79.75949,645.04,1194.55,0.818432908034564,0.102077363429123,0.9317,humid,snow-influenced,medium
02016000,29,complete,0.4832139015197754,-0.43469882011413574,0.9179127216339111,0.7472617743702081,129.68397521972656,True,False,True,02,37.7918,-79.75949,645.04,1194.55,0.818432908034564,0.102077363429123,0.9317,humid,snow-influenced,medium
02016000,47,complete,0.5028373003005981,-0.16359388828277588,0.666431188583374,0.9704271631982475,30.92881202697754,True,True,True,02,37.7918,-79.75949,645.04,1194.55,0.818432908034564,0.102077363429123,0.9317,humid,snow-influenced,medium
02017500,11,complete,0.5421899557113647,0.2277500033378601,0.31443995237350464,0.4197699890470975,23.392833709716797,True,True,True,02,37.50624,-80.10671,695.27,276.15,0.859102086896714,0.0901845265568014,0.9349,humid,low-snow,small
02017500,29,complete,0.486208438873291,-0.7523170709609985,1.2385255098342896,0.7154983570646222,125.95706939697266,True,False,True,02,37.50624,-80.10671,695.27,276.15,0.859102086896714,0.0901845265568014,0.9349,humid,low-snow,small
02017500,47,complete,0.5566256046295166,-0.6088283061981201,1.1654539108276367,0.7845016429353778,31.045379638671875,True,True,True,02,37.50624,-80.10671,695.27,276.15,0.859102086896714,0.0901845265568014,0.9349,humid,low-snow,small
02018000,11,complete,0.5239663124084473,0.3212171792984009,0.2027491331100464,0.4529025191675794,17.96091651916504,True,True,True,02,37.66596,-79.91144,648.68,852.34,0.857652049335285,0.0849686144296571,0.8857,humid,low-snow,medium
02018000,29,complete,0.4737357497215271,-0.7714765071868896,1.2452122569084167,0.8228368017524644,172.7737274169922,True,False,True,02,37.66596,-79.91144,648.68,852.34,0.857652049335285,0.0849686144296571,0.8857,humid,low-snow,medium
02018000,47,complete,0.5322264432907104,-0.47181451320648193,1.0040409564971924,0.9509857612267251,55.003135681152344,True,True,True,02,37.66596,-79.91144,648.68,852.34,0.857652049335285,0.0849686144296571,0.8857,humid,low-snow,medium
02027000,11,complete,0.5486665964126587,0.26960402727127075,0.27906256914138794,0.7970974808324206,30.751359939575195,True,True,True,02,37.71542,-78.98169,387.44,240.77,0.762651740364609,0.0904732223814793,0.9407,humid,low-snow,small
02027000,29,complete,0.4518733024597168,-0.2115461826324463,0.6634194850921631,0.6552573932092004,104.71843719482422,True,False,True,02,37.71542,-78.98169,387.44,240.77,0.762651740364609,0.0904732223814793,0.9407,humid,low-snow,small
02027000,47,complete,0.44490116834640503,-0.08915150165557861,0.5340526700019836,0.8168127053669222,26.277584075927734,True,False,True,02,37.71542,-78.98169,387.44,240.77,0.762651740364609,0.0904732223814793,0.9407,humid,low-snow,small
02027500,11,complete,0.36574918031692505,-0.16635632514953613,0.5321055054664612,0.5271084337349398,15.675955772399902,True,False,True,02,37.70236,-79.02752,350.53,123.34,0.720432416504928,0.100786018307687,0.9407,humid,snow-influenced,small
02027500,29,complete,0.10314655303955078,-1.131892204284668,1.2350387573242188,0.7026286966046003,121.4355239868164,True,False,True,02,37.70236,-79.02752,350.53,123.34,0.720432416504928,0.100786018307687,0.9407,humid,snow-influenced,small
02027500,47,complete,0.2714587450027466,-0.6435247659683228,0.9149835109710693,0.9003285870755751,81.3946762084961,True,False,True,02,37.70236,-79.02752,350.53,123.34,0.720432416504928,0.100786018307687,0.9407,humid,snow-influenced,small
02028500,11,complete,0.5813956260681152,0.2183559536933899,0.36303967237472534,0.5733844468784228,61.31713104248047,True,True,True,02,37.86959,-78.82335,377.48,245.45,0.780713214566435,0.0802569579048301,0.9644,humid,low-snow,small
02028500,29,complete,0.5769011974334717,-0.4927283525466919,1.0696295499801636,0.8365279299014239,401.3888244628906,True,True,True,02,37.86959,-78.82335,377.48,245.45,0.780713214566435,0.0802569579048301,0.9644,humid,low-snow,small
02028500,47,complete,0.5057611465454102,-0.621394157409668,1.1271553039550781,0.952354874041621,58.07754898071289,True,True,True,02,37.86959,-78.82335,377.48,245.45,0.780713214566435,0.0802569579048301,0.9644,humid,low-snow,small
02038850,11,complete,-0.1809682846069336,0.03927725553512573,-0.22024554014205933,1.0,329.2542419433594,True,False,False,02,37.41542,-78.63584,176.41,22.0,0.917397176800705,0.0655225978510027,0.93,humid,low-snow,small
02038850,29,complete,-0.1690976619720459,-0.7592589855194092,0.5901613235473633,1.0,1349.888427734375,True,False,True,02,37.41542,-78.63584,176.41,22.0,0.917397176800705,0.0655225978510027,0.93,humid,low-snow,small
02038850,47,complete,-0.012791633605957031,-0.9181152582168579,0.9053236246109009,0.9989047097480832,236.110107421875,True,False,True,02,37.41542,-78.63584,176.41,22.0,0.917397176800705,0.0655225978510027,0.93,humid,low-snow,small
02046000,11,complete,0.39566105604171753,0.07394051551818848,0.32172054052352905,0.8132530120481928,233.14268493652344,True,False,True,03,37.06709,-77.60249,86.64,288.52,0.840977572390861,0.0453728268084367,0.9359,humid,low-snow,small
02046000,29,complete,0.26070839166641235,-0.1490410566329956,0.40974944829940796,1.0,862.7216796875,True,False,True,03,37.06709,-77.60249,86.64,288.52,0.840977572390861,0.0453728268084367,0.9359,humid,low-snow,small
02046000,47,complete,0.45531290769577026,-0.39604508876800537,0.8513579964637756,0.9216867469879518,197.1678466796875,True,False,True,03,37.06709,-77.60249,86.64,288.52,0.840977572390861,0.0453728268084367,0.9359,humid,low-snow,small
02051500,11,complete,0.23304343223571777,-0.18813788890838623,0.421181321144104,1.0,376.75238037109375,True,False,True,03,36.71681,-77.83166,113.4,1428.71,0.933139045567573,0.0525514965704711,0.9081,humid,low-snow,medium
02051500,29,complete,-0.025588512420654297,-0.41485917568206787,0.3892706632614136,1.0,478.87139892578125,True,False,True,03,36.71681,-77.83166,113.4,1428.71,0.933139045567573,0.0525514965704711,0.9081,humid,low-snow,medium
02051500,47,complete,0.3702240586280823,-0.5094068050384521,0.8796308636665344,0.8836254107338445,132.256103515625,True,False,True,03,36.71681,-77.83166,113.4,1428.71,0.933139045567573,0.0525514965704711,0.9081,humid,low-snow,medium
02053200,11,complete,-1.5441689491271973,-4.366361141204834,2.8221921920776367,1.0,76.95135498046875,True,False,True,03,36.37083,-77.02556,25.28,583.66,0.838932113620677,0.0248316831845784,0.5848,humid,low-snow,medium
02053200,29,complete,-0.170373797416687,-4.167047500610352,3.9966737031936646,1.0,173.7787628173828,True,False,True,03,36.37083,-77.02556,25.28,583.66,0.838932113620677,0.0248316831845784,0.5848,humid,low-snow,medium
02053200,47,complete,-1.362682580947876,-8.753578186035156,7.39089560508728,0.9953450164293538,55.52932357788086,True,False,True,03,36.37083,-77.02556,25.28,583.66,0.838932113620677,0.0248316831845784,0.5848,humid,low-snow,medium
02053800,11,complete,0.24446707963943481,-0.5438339710235596,0.7883010506629944,1.0,117.7849349975586,True,False,True,03,37.14013,-80.26643,705.68,280.72,0.826339256900167,0.0938172550300136,0.8875,humid,low-snow,small
02053800,29,complete,0.418303906917572,-0.8714903593063354,1.2897942662239075,0.9197699890470975,497.12841796875,True,False,True,03,37.14013,-80.26643,705.68,280.72,0.826339256900167,0.0938172550300136,0.8875,humid,low-snow,small
02053800,47,complete,0.4024278521537781,-1.1893949508666992,1.5918228030204773,0.7163198247535597,47.09241485595703,True,False,True,03,37.14013,-80.26643,705.68,280.72,0.826339256900167,0.0938172550300136,0.8875,humid,low-snow,small
02055100,11,complete,0.3805697560310364,0.13927322626113892,0.24129652976989746,0.940854326396495,54.553165435791016,True,False,True,03,37.41763,-79.93532,399.99,30.54,0.871782559697856,0.0622119918873982,0.5089,humid,low-snow,small
02055100,29,complete,0.40225809812545776,-0.45326554775238037,0.8555236458778381,0.9945235487404163,55.16205978393555,True,False,True,03,37.41763,-79.93532,399.99,30.54,0.871782559697856,0.0622119918873982,0.5089,humid,low-snow,small
02055100,47,complete,0.2580258250236511,-0.5071283578872681,0.7651541829109192,0.9539978094194962,240.94114685058594,True,False,True,03,37.41763,-79.93532,399.99,30.54,0.871782559697856,0.0622119918873982,0.5089,humid,low-snow,small
02056900,11,complete,0.42278581857681274,0.061450421810150146,0.3613353967666626,0.8244797371303395,131.9110107421875,True,False,True,03,37.04514,-79.8442,423.07,298.11,0.850885666418803,0.0646059372808137,0.9121,humid,low-snow,small
02056900,29,complete,-0.2716367244720459,-0.7283487319946289,0.456712007522583,1.0,1112.8958740234375,True,False,True,03,37.04514,-79.8442,423.07,298.11,0.850885666418803,0.0646059372808137,0.9121,humid,low-snow,small
02056900,47,complete,0.28087395429611206,-0.9429553747177124,1.2238293290138245,0.8964950711938664,122.72383880615234,True,False,True,03,37.04514,-79.8442,423.07,298.11,0.850885666418803,0.0646059372808137,0.9121,humid,low-snow,small
02059500,11,complete,0.22526001930236816,-0.04338645935058594,0.2686464786529541,0.8863636363636364,254.422119140625,True,False,True,03,37.1732,-79.52031,319.14,485.41,1.03278563068892,0.0529389162953181,0.8421,water-limited,low-snow,small
02059500,29,complete,-0.19166648387908936,-0.49512815475463867,0.3034616708755493,1.0,927.2669677734375,True,False,True,03,37.1732,-79.52031,319.14,485.41,1.03278563068892,0.0529389162953181,0.8421,water-limited,low-snow,small
02059500,47,complete,0.3986316919326782,-1.0471270084381104,1.4457587003707886,0.835158817086528,140.51133728027344,True,False,True,03,37.1732,-79.52031,319.14,485.41,1.03278563068892,0.0529389162953181,0.8421,water-limited,low-snow,small
02064000,11,complete,-0.07033324241638184,-0.31301605701446533,0.2426828145980835,0.994249726177437,304.886962890625,True,False,True,03,37.12681,-78.95974,192.21,427.77,0.945386107745239,0.0606011692596163,0.909,humid,low-snow,small
02064000,29,complete,-0.169763445854187,0.01563084125518799,-0.185394287109375,0.9997261774370209,442.246337890625,True,False,False,03,37.12681,-78.95974,192.21,427.77,0.945386107745239,0.0606011692596163,0.909,humid,low-snow,small
02064000,47,complete,0.18164211511611938,-0.5389912128448486,0.720633327960968,0.9304490690032858,135.6713409423828,True,False,True,03,37.12681,-78.95974,192.21,427.77,0.945386107745239,0.0606011692596163,0.909,humid,low-snow,small
02065500,11,complete,-0.21161627769470215,-0.2607229948043823,0.049106717109680176,1.0,438.5002746582031,True,False,True,03,37.07931,-78.76362,170.09,252.58,1.17952007312905,0.0617139970732649,0.9058,water-limited,low-snow,small
02065500,29,complete,-0.08625388145446777,-0.035181641578674316,-0.05107223987579346,1.0,301.09173583984375,True,False,False,03,37.07931,-78.76362,170.09,252.58,1.17952007312905,0.0617139970732649,0.9058,water-limited,low-snow,small
02065500,47,complete,0.2812407612800598,-0.6203503608703613,0.9015911221504211,0.8704819277108434,117.01506042480469,True,False,True,03,37.07931,-78.76362,170.09,252.58,1.17952007312905,0.0617139970732649,0.9058,water-limited,low-snow,small
02069700,11,complete,0.3629409670829773,-0.5502138137817383,0.9131547808647156,0.8250273822562979,75.44268035888672,True,False,True,03,36.57097,-80.12949,372.62,221.13,0.771274830789032,0.0533951587612168,0.9644,humid,low-snow,small
02069700,29,complete,-0.18189740180969238,-1.925358772277832,1.7434613704681396,0.9967141292442497,593.65966796875,True,False,True,03,36.57097,-80.12949,372.62,221.13,0.771274830789032,0.0533951587612168,0.9644,humid,low-snow,small
02069700,47,complete,0.21419787406921387,-1.7837419509887695,1.9979398250579834,0.994249726177437,108.2789535522461,True,False,True,03,36.57097,-80.12949,372.62,221.13,0.771274830789032,0.0533951587612168,0.9644,humid,low-snow,small
02070000,11,complete,-0.13437104225158691,0.20366793870925903,-0.33803898096084595,0.9832968236582694,265.8315734863281,True,False,False,03,36.56819,-79.98726,308.66,270.61,1.13976222236601,0.0508621647943431,0.9642,water-limited,low-snow,small
02070000,29,complete,-0.2625584602355957,-1.1254451274871826,0.8628866672515869,1.0,1026.294921875,True,False,True,03,36.56819,-79.98726,308.66,270.61,1.13976222236601,0.0508621647943431,0.9642,water-limited,low-snow,small
02070000,47,complete,0.17482507228851318,-1.1530025005340576,1.3278275728225708,0.9507119386637459,164.3859100341797,True,False,True,03,36.56819,-79.98726,308.66,270.61,1.13976222236601,0.0508621647943431,0.9642,water-limited,low-snow,small
02074500,11,complete,0.05123776197433472,0.21567046642303467,-0.16443270444869995,0.9863088718510405,257.7087097167969,True,False,False,03,36.61958,-79.50419,223.3,288.53,1.04628781185798,0.0524690208413809,0.8579,water-limited,low-snow,small
02074500,29,complete,-0.2562551498413086,-0.217413067817688,-0.038842082023620605,1.0,824.5885620117188,True,False,False,03,36.61958,-79.50419,223.3,288.53,1.04628781185798,0.0524690208413809,0.8579,water-limited,low-snow,small
02074500,47,complete,0.18714004755020142,-0.19649064540863037,0.3836306929588318,0.9671412924424972,174.8976287841797,True,False,True,03,36.61958,-79.50419,223.3,288.53,1.04628781185798,0.0524690208413809,0.8579,water-limited,low-snow,small
02077200,11,complete,0.28080105781555176,0.054119884967803955,0.2266811728477478,0.4559145673603505,6.476954936981201,True,False,True,03,36.39778,-79.19667,194.0,121.69,0.872634286050719,0.0489889008542847,0.7114,humid,low-snow,small
02077200,29,complete,0.12276017665863037,0.009860455989837646,0.11289972066879272,0.9937020810514786,657.6241455078125,True,False,True,03,36.39778,-79.19667,194.0,121.69,0.872634286050719,0.0489889008542847,0.7114,humid,low-snow,small
02077200,47,complete,0.4614409804344177,-0.1589677333831787,0.6204087138175964,0.8211938663745892,134.04873657226562,True,False,True,03,36.39778,-79.19667,194.0,121.69,0.872634286050719,0.0489889008542847,0.7114,humid,low-snow,small
02081500,11,complete,0.37698858976364136,0.057514488697052,0.31947410106658936,0.7661555312157722,239.2389678955078,True,False,True,03,36.19417,-78.58306,132.21,428.37,0.854582086599984,0.0436247713972968,0.8481,humid,low-snow,small
02081500,29,complete,0.007587015628814697,-0.013996720314025879,0.021583735942840576,1.0,812.5800170898438,True,False,True,03,36.19417,-78.58306,132.21,428.37,0.854582086599984,0.0436247713972968,0.8481,humid,low-snow,small
02081500,47,complete,0.4051041007041931,-0.9426473379135132,1.3477514386177063,0.9238773274917853,157.0489959716797,True,False,True,03,36.19417,-78.58306,132.21,428.37,0.854582086599984,0.0436247713972968,0.8481,humid,low-snow,small
02082950,11,complete,0.20693063735961914,-1.3634090423583984,1.5703396797180176,1.0,443.6312561035156,True,False,True,03,36.18333,-77.87611,79.77,460.85,0.967803302924102,0.0329927432325966,0.7774,humid,low-snow,small
02082950,29,complete,0.08094948530197144,-3.5703935623168945,3.651343047618866,1.0,949.6898803710938,True,False,True,03,36.18333,-77.87611,79.77,460.85,0.967803302924102,0.0329927432325966,0.7774,humid,low-snow,small
02082950,47,complete,0.35533982515335083,-3.630600929260254,3.9859407544136047,0.9613910186199343,280.46551513671875,True,False,True,03,36.18333,-77.87611,79.77,460.85,0.967803302924102,0.0329927432325966,0.7774,humid,low-snow,small
02092500,11,complete,-0.6764158010482788,-2.3905372619628906,1.7141214609146118,1.0,43.048404693603516,True,False,True,03,35.06417,-77.46139,21.88,447.58,0.863859620045243,0.0120832517590196,0.7118,humid,low-snow,small
02092500,29,complete,-1.432030200958252,-2.098037004470825,0.6660068035125732,0.9997261774370209,20.283618927001953,True,False,True,03,35.06417,-77.46139,21.88,447.58,0.863859620045243,0.0120832517590196,0.7118,humid,low-snow,small
02092500,47,complete,-1.3873729705810547,-4.341696739196777,2.9543237686157227,0.9611171960569551,21.06888198852539,True,False,True,03,35.06417,-77.46139,21.88,447.58,0.863859620045243,0.0120832517590196,0.7118,humid,low-snow,small
02096846,11,complete,0.2758685350418091,-0.5724179744720459,0.848286509513855,0.9112814895947426,200.9413299560547,True,False,True,03,35.98722,-79.20611,182.85,19.57,0.953360167435634,0.0392525452032849,0.9156,humid,low-snow,small
02096846,29,complete,0.11084967851638794,-1.1799509525299072,1.2908006310462952,1.0,924.8381958007812,True,False,True,03,35.98722,-79.20611,182.85,19.57,0.953360167435634,0.0392525452032849,0.9156,humid,low-snow,small
02096846,47,complete,0.22709214687347412,-1.2351300716400146,1.4622222185134888,0.9953450164293538,214.04222106933594,True,False,True,03,35.98722,-79.20611,182.85,19.57,0.953360167435634,0.0392525452032849,0.9156,humid,low-snow,small
02102908,11,complete,-0.09517800807952881,-4.154139518737793,4.058961510658264,0.9564622124863089,213.86453247070312,True,False,True,03,35.18278,-79.1775,106.88,19.73,0.900045746889787,0.0235111757954398,0.6906,humid,low-snow,small
02102908,29,complete,-0.4945477247238159,-1.541360855102539,1.0468131303787231,1.0,37.26154708862305,True,False,True,03,35.18278,-79.1775,106.88,19.73,0.900045746889787,0.0235111757954398,0.6906,humid,low-snow,small
02102908,47,complete,-1.0774929523468018,-4.374719619750977,3.297226667404175,0.9986308871851041,25.818212509155273,True,False,True,03,35.18278,-79.1775,106.88,19.73,0.900045746889787,0.0235111757954398,0.6906,humid,low-snow,small
02108000,11,complete,-0.5405285358428955,-3.928860664367676,3.3883321285247803,0.9989047097480832,56.08671951293945,True,False,True,03,34.82889,-77.83222,31.61,1569.48,0.841870741382891,0.0092819261110396,0.4232,humid,low-snow,medium
02108000,29,complete,-0.10408902168273926,-3.233982563018799,3.1298935413360596,0.994249726177437,86.92488098144531,True,False,True,03,34.82889,-77.83222,31.61,1569.48,0.841870741382891,0.0092819261110396,0.4232,humid,low-snow,medium
02108000,47,complete,-0.656651496887207,-4.865518093109131,4.208866596221924,0.9860350492880613,21.389171600341797,True,False,True,03,34.82889,-77.83222,31.61,1569.48,0.841870741382891,0.0092819261110396,0.4232,humid,low-snow,medium
02111180,11,complete,0.6499199867248535,-0.390846848487854,1.0407668352127075,0.927710843373494,16.972307205200195,True,True,True,03,36.07139,-81.40306,551.06,131.47,0.732206984794584,0.0460568781002514,1.0,humid,low-snow,small
02111180,29,complete,0.41145628690719604,-1.3261313438415527,1.7375876307487488,0.9931544359255202,350.21539306640625,True,False,True,03,36.07139,-81.40306,551.06,131.47,0.732206984794584,0.0460568781002514,1.0,humid,low-snow,small
02111180,47,complete,0.45626842975616455,-0.47924113273620605,0.9355095624923706,0.971248630887185,58.25688171386719,True,False,True,03,36.07139,-81.40306,551.06,131.47,0.732206984794584,0.0460568781002514,1.0,humid,low-snow,small
02111500,11,complete,0.3332242965698242,-1.3342206478118896,1.6674449443817139,0.7029025191675794,75.46570587158203,True,False,True,03,36.175,-81.16889,454.02,233.66,0.821961649984469,0.0523692516718814,0.9831,humid,low-snow,small
02111500,29,complete,-0.08925914764404297,-6.382749080657959,6.293489933013916,0.9991785323110625,754.090087890625,True,False,True,03,36.175,-81.16889,454.02,233.66,0.821961649984469,0.0523692516718814,0.9831,humid,low-snow,small
02111500,47,complete,0.16344869136810303,-4.029292106628418,4.192740797996521,0.97973713033954,130.1212921142578,True,False,True,03,36.175,-81.16889,454.02,233.66,0.821961649984469,0.0523692516718814,0.9831,humid,low-snow,small
02112120,11,complete,0.2985319495201111,-1.2777678966522217,1.5762998461723328,0.5840635268346112,69.35926055908203,True,False,True,03,36.25028,-81.04444,460.03,322.27,0.786696230163691,0.0524049751607388,0.901,humid,low-snow,small
02112120,29,complete,-0.003607630729675293,-6.221350193023682,6.217742562294006,0.9627601314348302,580.5576782226562,True,False,True,03,36.25028,-81.04444,460.03,322.27,0.786696230163691,0.0524049751607388,0.901,humid,low-snow,small
02112120,47,complete,0.06999969482421875,-4.9663262367248535,5.036325931549072,0.9501642935377875,95.82854461669922,True,False,True,03,36.25028,-81.04444,460.03,322.27,0.786696230163691,0.0524049751607388,0.901,humid,low-snow,small
02112360,11,complete,0.1856907606124878,-1.1464030742645264,1.3320938348770142,0.5575027382256298,33.398921966552734,True,False,True,03,36.31139,-80.80722,405.86,205.3,0.831553240558369,0.0531136274470014,0.8821,humid,low-snow,small
02112360,29,complete,-0.1897791624069214,-5.664590358734131,5.4748111963272095,0.9986308871851041,823.8761596679688,True,False,True,03,36.31139,-80.80722,405.86,205.3,0.831553240558369,0.0531136274470014,0.8821,humid,low-snow,small
02112360,47,complete,0.05600470304489136,-2.65915584564209,2.715160548686981,0.9707009857612268,118.9976577758789,True,False,True,03,36.31139,-80.80722,405.86,205.3,0.831553240558369,0.0531136274470014,0.8821,humid,low-snow,small
02118500,11,complete,0.444364070892334,-0.10843968391418457,0.5528037548065186,0.864184008762322,161.7328338623047,True,False,True,03,36.00056,-80.74556,336.82,400.53,0.816058072432033,0.0413708350211441,0.7055,humid,low-snow,small
02118500,29,complete,-0.20987308025360107,-0.8813631534576416,0.6714900732040405,1.0,1382.649658203125,True,False,True,03,36.00056,-80.74556,336.82,400.53,0.816058072432033,0.0413708350211441,0.7055,humid,low-snow,small
02118500,47,complete,0.40449148416519165,-1.2878165245056152,1.6923080086708069,0.9616648411829135,177.10171508789062,True,False,True,03,36.00056,-80.74556,336.82,400.53,0.816058072432033,0.0413708350211441,0.7055,humid,low-snow,small
02125000,11,complete,0.17929953336715698,0.17488253116607666,0.004417002201080322,0.9663198247535597,135.8719482421875,True,False,True,03,35.33472,-80.33556,190.23,144.55,0.95210170252129,0.0247912331690011,0.3877,humid,low-snow,small
02125000,29,complete,0.40895456075668335,0.3300839066505432,0.07887065410614014,0.9956188389923329,120.80755615234375,True,False,True,03,35.33472,-80.33556,190.23,144.55,0.95210170252129,0.0247912331690011,0.3877,humid,low-snow,small
02125000,47,complete,0.5074317455291748,0.2552012801170349,0.2522304654121399,1.0,104.26303100585938,True,True,True,03,35.33472,-80.33556,190.23,144.55,0.95210170252129,0.0247912331690011,0.3877,humid,low-snow,small
02128000,11,complete,0.2959928512573242,-0.10176563262939453,0.39775848388671875,0.9038882803943045,148.10543823242188,True,False,True,03,35.38722,-79.83139,195.23,273.48,0.90650173149823,0.0256704433801346,0.8588,humid,low-snow,small
02128000,29,complete,0.05803865194320679,-0.32714521884918213,0.3851838707923889,1.0,861.818603515625,True,False,True,03,35.38722,-79.83139,195.23,273.48,0.90650173149823,0.0256704433801346,0.8588,humid,low-snow,small
02128000,47,complete,0.17981761693954468,-0.30211377143859863,0.4819313883781433,0.9980832420591457,221.39622497558594,True,False,True,03,35.38722,-79.83139,195.23,273.48,0.90650173149823,0.0256704433801346,0.8588,humid,low-snow,small
02137727,11,complete,0.7242934703826904,0.34214162826538086,0.38215184211730957,0.9430449069003286,42.411197662353516,True,True,True,03,35.68583,-82.06028,602.18,329.54,0.69481449122579,0.0405315310761795,0.9861,humid,low-snow,small
02137727,29,complete,0.7024624347686768,-0.21889984607696533,0.9213622808456421,0.9813800657174151,452.7405700683594,True,True,True,03,35.68583,-82.06028,602.18,329.54,0.69481449122579,0.0405315310761795,0.9861,humid,low-snow,small
02137727,47,complete,0.5304620265960693,-0.26272380352020264,0.793185830116272,0.9668674698795181,101.58992767333984,True,True,True,03,35.68583,-82.06028,602.18,329.54,0.69481449122579,0.0405315310761795,0.9861,humid,low-snow,small
